Locations of each point along axis of the fairway of the Waal River (Netherlands)
column names refer to M: distance along the axis, X: x-coordinate, Y: y-coordinate
index column gives the index of the point along the axis of the fairway
Index column links the locations to the bed elevation and dates
XY locations given in RDNew reference system (crs code: EPSG:28992)

,M,X,Y
3912,3911.9967922141036,175224.70942905173,434154.28027166054
3913,3912.996792216992,175223.7145055756,434154.17963726074
3914,3913.9967922087617,175222.71958211064,434154.07900286093
3915,3914.9967922116502,175221.7246586345,434153.97836846113
3916,3915.996792214539,175220.72973515838,434153.87773406133
3917,3916.996792215928,175219.73481168225,434153.77709967643
3918,3917.996792211404,175218.73988821357,434153.6764652766
3919,3918.996792214293,175217.74496473745,434153.5758308768
3920,3919.9967922171813,175216.75004126132,434153.475196477
3921,3920.9967922126575,175215.75511779264,434153.3745620772
3922,3921.996792215546,175214.7601943165,434153.2739276774
3923,3922.9967922110222,175213.76527084783,434153.1732932776
3924,3923.996792213911,175212.7703473717,434153.0726588778
3925,3924.9967922167993,175211.77542389557,434152.972024478
3926,3925.9967922122755,175210.7805004269,434152.8713900782
3927,3926.996792215164,175209.78557695076,434152.7707556784
3928,3927.9967922180526,175208.79065347463,434152.6701212786
3929,3928.996792217235,175207.79573000222,434152.5694868788
3930,3929.996792212711,175206.80080653355,434152.468852479
3931,3930.9967922155997,175205.80588305742,434152.3682180792
3932,3931.9967922184883,175204.8109595813,434152.2675836794
3933,3932.9967922139645,175203.8160361126,434152.1669492796
3934,3933.996792216853,175202.82111263648,434152.0663148798
3935,3934.996792212329,175201.8261891678,434151.96568048
3936,3935.9967922152177,175200.83126569167,434151.8650460802
3937,3936.9967922181063,175199.83634221554,434151.7644116804
3938,3937.9967922135825,175198.84141874686,434151.6637772806
3939,3938.996792216471,175197.84649527073,434151.5631428808
3940,3939.996792211947,175196.85157180205,434151.462508481
3941,3940.9967922148358,175195.85664832592,434151.3618740812
3942,3941.9967922177243,175194.8617248498,434151.2612396814
3943,3942.9967922169067,175193.8668013774,434151.1606052816
3944,3943.996792212383,175192.8718779087,434151.0599708818
3945,3944.9967922152714,175191.87695443258,434150.959336482
3946,3945.996752578224,175190.88159665093,434150.8635053076
3947,3946.996752580173,175189.8847586438,434150.78404467925
3948,3947.9967525755833,175188.88792064413,434150.70458403975
3949,3948.9967525772363,175187.891082637,434150.62512341514
3950,3949.9967525791853,175186.8942446299,434150.5456627868
3951,3950.996752577125,175185.8974066265,434150.4662021622
3952,3951.996752580258,175184.90056861937,434150.386741519
3953,3952.996752574484,175183.9037306197,434150.30728089437
3954,3953.996752576433,175182.90689261258,434150.22782026604
3955,3954.9967525792704,175181.91005460545,434150.14835962653
3956,3955.9967525737925,175180.91321660578,434150.0688989982
3957,3956.996752579159,175179.91637859493,434149.9894383736
3958,3957.996752573681,175178.91954059526,434149.90997774526
3959,3958.9967525765182,175177.92270258814,434149.83051710576
3960,3959.9967525784673,175176.92586458102,434149.7510564774
3961,3960.9967525801203,175175.9290265739,434149.6715958528
3962,3961.996752578356,175174.9321885705,434149.5921352245
3963,3962.996752573766,175173.93535057083,434149.512674585
3964,3963.996752575715,175172.9385125637,434149.43321395665
3965,3964.996752577368,175171.94167455658,434149.35375333205
3966,3965.996752579317,175170.94483654946,434149.2742927037
3967,3966.9967525747275,175169.9479985498,434149.1948320642
3968,3967.99675258039,175168.95116053894,434149.1153714359
3969,3968.996752574616,175167.95432253927,434149.0359108113
3970,3969.996752577453,175166.95748453215,434148.95645017177
3971,3970.9967525794023,175165.96064652503,434148.87698954344
3972,3971.9967525736283,175164.96380852535,434148.79752891883
3973,3972.996752579291,175163.9669705145,434148.7180682905
3974,3973.996752574701,175162.97013251483,434148.638607651
3975,3974.99675257665,175161.9732945077,434148.55914702266
3976,3975.996752578303,175160.9764565006,434148.47968639806
3977,3976.996752580252,175159.97961849347,434148.4002257697
3978,3977.9967525756624,175158.9827804938,434148.3207651302
3979,3978.9967525776115,175157.98594248667,434148.2413045019
3980,3979.996752575551,175156.98910448328,434148.1618438773
3981,3980.996752578684,175155.99226647615,434148.08238323405
3982,3981.996752580337,175154.99542846903,434148.00292260945
3983,3982.9967525748593,175153.99859046936,434147.9234619811
3984,3983.996752580226,175153.0017524585,434147.8440013565
3985,3984.996752575932,175152.00491445884,434147.7645407133
3986,3985.996752577585,175151.00807645172,434147.6850800887
3987,3986.996752579534,175150.0112384446,434147.60561946034
3988,3987.99675257376,175149.01440044492,434147.52615883574
3989,3988.9967525768934,175148.0175624378,434147.4466981925
3990,3989.9967525785464,175147.02072443068,434147.3672375679
3991,3990.996752576782,175146.02388642728,434147.2877769396
3992,3991.996752578435,175145.02704842016,434147.20831631497
3993,3992.9967525738452,175144.0302104205,434147.12885567546
3994,3993.9967525757943,175143.03337241337,434147.0493950471
3995,3994.9967525777433,175142.03653440624,434146.9699344188
3996,3995.996752576867,175141.03969640285,434146.8904737793
3997,3996.99675257852,175140.04285839573,434146.8110131547
3998,3997.996752580469,175139.0460203886,434146.73155252635
3999,3998.996752574991,175138.04918238893,434146.652091898
4000,3999.9967525778284,175137.0523443818,434146.5726312585
4001,4000.9967525794814,175136.0555063747,434146.4931706339
4002,4001.996752577717,175135.0586683713,434146.4137100056
4003,4002.996752579666,175134.06183036417,434146.33424937725
4004,4003.9967525750762,175133.0649923645,434146.25478873774
4005,4004.9967525767292,175132.06815435737,434146.17532811314
4006,4005.9967525786783,175131.07131635025,434146.0958674848
4007,4006.9967525729044,175130.07447835058,434146.0164068602
4008,4007.996752579751,175129.07764033973,434145.93694621697
4009,4008.996752573977,175128.08080234006,434145.85748559237
4010,4009.996752575926,175127.08396433294,434145.77802496403
4011,4010.996752577579,175126.08712632582,434145.69856433943
4012,4011.9967525807124,175125.0902883187,434145.6191036962
4013,4012.996752578652,175124.0934503153,434145.5396430716
4014,4013.996752580601,175123.09661230817,434145.46018244326
4015,4014.996752574827,175122.0997743085,434145.38072181866
4016,4015.9967525779603,175121.10293630138,434145.3012611754
4017,4016.9967525796133,175120.10609829426,434145.2218005508
4018,4017.9967525741354,175119.1092602946,434145.1423399225
4019,4018.996752579502,175118.11242228374,434145.0628792979
4020,4019.996752575208,175117.11558428407,434144.98341865465
4021,4020.996752576861,175116.11874627694,434144.90395803005
4022,4021.99675257881,175115.12190826982,434144.8244974017
4023,4022.9967525730362,175114.12507027015,434144.7450367771
4024,4023.996752579587,175113.1282322593,434144.6655761376
4025,4024.996752574109,175112.13139425963,434144.5861155093
4026,4025.996752576058,175111.1345562525,434144.50665488094
4027,4026.996752578895,175110.1377182454,434144.42719424143
4028,4027.996752580548,175109.14088023826,434144.3477336168
4029,4028.9967525750703,175108.1440422386,434144.2682729885
4030,4029.9967525695924,175107.14720423892,434144.18881236017
4031,4030.996752576143,175106.15036622807,434144.10935172066
4032,4031.996752577796,175105.15352822095,434144.02989109606
4033,4032.996752579745,175104.15669021383,434143.9504304677
4034,4033.9967525742672,175103.15985221416,434143.8709698394
4035,4034.996752580818,175102.1630142033,434143.7915091999
4036,4035.996752575044,175101.16617620364,434143.7120485753
4037,4036.996752576993,175100.16933819652,434143.63258794695
4038,4037.996752578646,175099.1725001894,434143.55312732235
4039,4038.9967525743523,175098.17566218972,434143.4736666791
4040,4039.9967525760053,175097.1788241826,434143.3942060545
4041,4040.9967525779543,175096.18198617548,434143.3147454262
4042,4041.996752575894,175095.18514817208,434143.2352848016
4043,4042.996752579027,175094.18831016496,434143.15582415834
4044,4043.996752573253,175093.1914721653,434143.07636353374
4045,4044.996752575202,175092.19463415816,434142.9969029054
4046,4045.996752576855,175091.19779615104,434142.9174422808
4047,4046.996752576275,175090.20095814764,434142.83798163757
4048,4047.996752577928,175089.20412014052,434142.75852101296
4049,4048.996752579877,175088.2072821334,434142.67906038463
4050,4049.9967525752872,175087.21044413373,434142.5995997451
4051,4050.9967525772363,175086.2136061266,434142.5201391168
4052,4051.9967525788893,175085.21676811948,434142.4406784922
4053,4052.996752577125,175084.2199301161,434142.36121786386
4054,4053.996752579962,175083.22309210896,434142.28175722435
4055,4054.996752574484,175082.2262541093,434142.202296596
4056,4055.996752576137,175081.22941610217,434142.1228359714
4057,4056.996752578086,175080.23257809505,434142.0433753431
4058,4057.99675257721,175079.23574009165,434141.9639147036
4059,4058.996752578863,175078.23890208453,434141.884454079
4060,4059.996752573385,175077.24206408486,434141.80499345064
4061,4060.996752576222,175076.24522607774,434141.72553281114
4062,4061.9967525781713,175075.2483880706,434141.6460721828
4063,4062.9967525798243,175074.2515500635,434141.5666115582
4064,4063.99675257806,175073.2547120601,434141.48715092987
4065,4064.996752580897,175072.25787405297,434141.40769029036
4066,4065.996752575419,175071.2610360533,434141.32822966203
4067,4066.996752577072,175070.26419804618,434141.2487690374
4068,4067.996752579021,175069.26736003906,434141.1693084091
4069,4068.9967525744314,175068.27052203938,434141.0898477696
4070,4069.996752580094,175067.27368402854,434141.01038714126
4071,4070.99675257432,175066.27684602886,434140.93092651665
4072,4071.996752576269,175065.28000802174,434140.8514658883
4073,4072.996752579106,175064.28317001462,434140.7720052488
4074,4073.9967525736283,175063.28633201495,434140.6925446205
4075,4074.996752578995,175062.2894940041,434140.6130839959
4076,4075.996752574701,175061.29265600443,434140.53362335265
4077,4076.996752576354,175060.2958179973,434140.45416272804
4078,4077.996752578303,175059.29897999018,434140.3747020997
4079,4078.996752579956,175058.30214198306,434140.2952414751
4080,4079.9967525753664,175057.3053039834,434140.2157808356
4081,4080.996752573602,175056.30846598,434140.13632020727
4082,4081.996752575551,175055.31162797287,434140.05685957894
4083,4082.996752577204,175054.31478996575,434139.97739895433
4084,4083.996752580041,175053.31795195863,434139.8979383148
4085,4084.9967525745633,175052.32111395895,434139.8184776865
4086,4085.996752580226,175051.3242759481,434139.73901705816
4087,4086.996752575636,175050.32743794844,434139.65955641866
4088,4087.996752577289,175049.3305999413,434139.58009579405
4089,4088.996752579238,175048.3337619342,434139.5006351657
4090,4089.99675257376,175047.33692393452,434139.4211745374
4091,4090.9967525765974,175046.3400859274,434139.3417138979
4092,4091.9967525708234,175045.34324792773,434139.2622532733
4093,4092.996752576486,175044.34640991688,434139.18279264495
4094,4093.996752578139,175043.34957190976,434139.10333202034
4095,4094.996752581272,175042.35273390263,434139.0238713771
4096,4095.9967525754982,175041.35589590296,434138.9444107525
4097,4096.996752577447,175040.35905789584,434138.8649501242
4098,4097.996752575387,175039.36221989244,434138.78548949957
4099,4098.9967525785205,175038.36538188532,434138.70602885634
4100,4099.996752580174,175037.3685438782,434138.62656823173
4101,4100.996752574696,175036.37170587853,434138.5471076034
4102,4101.9967525763495,175035.3748678714,434138.4676469788
4103,4102.996752579483,175034.37802986428,434138.38818633556
4104,4103.996752577423,175033.38119186088,434138.30872571096
4105,4104.996752579372,175032.38435385376,434138.2292650826
4106,4105.996752573598,175031.3875158541,434138.149804458
4107,4106.9967525767315,175030.39067784697,434138.0703438148
4108,4107.996752578385,175029.39383983985,434137.9908831902
4109,4108.996752576621,175028.39700183645,434137.91142256185
4110,4109.996752578274,175027.40016382933,434137.83196193725
4111,4110.99675257398,175026.40332582965,434137.752501294
4112,4111.996752575634,175025.40648782253,434137.6730406694
4113,4112.996752577583,175024.4096498154,434137.5935800411
4114,4113.9967525804195,175023.4128118083,434137.5141194016
4115,4114.9967525783595,175022.4159738049,434137.43465877697
4116,4115.996752580309,175021.41913579777,434137.35519814864
4117,4116.996752574831,175020.4222977981,434137.2757375203
4118,4117.996752577667,175019.42545979097,434137.1962768808
4119,4118.996752579321,175018.42862178385,434137.1168162562
4120,4119.996752577556,175017.43178378046,434137.03735562786
4121,4120.9967525795055,175016.43494577333,434136.95789499953
4122,4121.996752574915,175015.43810777366,434136.87843436
4123,4122.996752576569,175014.44126976654,434136.7989737354
4124,4123.996752578518,175013.44443175942,434136.7195131071
4125,4124.99675257304,175012.44759375975,434136.64005247876
4126,4125.996752579591,175011.4507557489,434136.56059183925
4127,4126.9967525738175,175010.45391774923,434136.48113121465
4128,4127.996752575767,175009.4570797421,434136.4016705863
4129,4128.99675257742,175008.46024173498,434136.3222099617
4130,4129.996752580553,175007.46340372786,434136.2427493185
4131,4130.99675257478,175006.4665657282,434136.1632886939
4132,4131.996752580442,175005.46972771734,434136.08382806554
4133,4132.996752574669,175004.47288971767,434136.00436744094
4134,4133.996752577802,175003.47605171055,434135.9249067977
4135,4134.9967525794555,175002.47921370342,434135.8454461731
4136,4135.996752573978,175001.48237570375,434135.7659855448
4137,4136.9967525793445,175000.4855376929,434135.68652492017
4138,4137.996752575051,174999.48869969323,434135.60706427693
4139,4138.996752576704,174998.4918616861,434135.5276036523
4140,4139.996752578653,174997.495023679,434135.448143024
4141,4140.996752574063,174996.49818567932,434135.3686823845
4142,4141.996752576012,174995.5013476722,434135.28922175616
4143,4142.996752573952,174994.5045096688,434135.20976113155
4144,4143.996752575901,174993.50767166167,434135.1303005032
4145,4144.996752578738,174992.51083365455,434135.0508398637
4146,4145.996752580687,174991.51399564743,434134.9713792354
4147,4146.996752574913,174990.51715764776,434134.8919186108
4148,4147.9967525768625,174989.52031964064,434134.81245798245
4149,4148.996752575986,174988.52348163724,434134.73299734294
4150,4149.996752577639,174987.52664363012,434134.65353671834
4151,4150.996752579588,174986.529805623,434134.57407609
4152,4151.996752574998,174985.53296762332,434134.4946154505
4153,4152.996752576947,174984.5361296162,434134.41515482217
4154,4153.996752571174,174983.53929161653,434134.33569419757
4155,4154.996473278676,174982.54100571573,434134.2821521275
4156,4155.99647328076,174981.54151977226,434134.25009198114
4157,4156.996473279719,174980.54203383252,434134.2180318162
4158,4157.996473282282,174979.54254788905,434134.18597165495
4159,4158.9964732770395,174978.54306195304,434134.1539115049
4160,4159.996473275879,174977.5435760133,434134.12185134366
4161,4160.996473278561,174976.54409006983,434134.0897911787
4162,4161.996473276922,174975.5446041301,434134.0577310324
4163,4162.996473279604,174974.54511818662,434134.0256708674
4164,4163.996473282167,174973.54563224316,434133.9936107062
4165,4164.996473280648,174972.54614630342,434133.9615505561
4166,4165.996473275764,174971.5466603674,434133.9294903949
4167,4166.996473282051,174970.5471744202,434133.89743023366
4168,4167.9964732768085,174969.5476884842,434133.8653700836
4169,4168.9964732793715,174968.54820254073,434133.83330992237
4170,4169.99647327833,174967.54871660098,434133.8012497574
4171,4170.996473280535,174966.54923065752,434133.76918960735
4172,4171.996473279374,174965.54974471778,434133.7371294461
4173,4172.996473281937,174964.5502587743,434133.7050692849
4174,4173.996473276695,174963.5507728383,434133.6730091348
4175,4174.996473275534,174962.55128689855,434133.6409489736
4176,4175.996473278216,174961.5518009551,434133.60888880864
4177,4176.9964732765775,174960.55231501535,434133.5768286623
4178,4177.99647327926,174959.55282907188,434133.54476849735
4179,4178.996473281823,174958.5533431284,434133.5127083361
4180,4179.996473280304,174957.55385718867,434133.48064818606
4181,4180.996473282867,174956.5543712452,434133.4485880248
4182,4181.996473281706,174955.55488530546,434133.4165278636
4183,4182.996473276464,174954.55539936945,434133.38446771353
4184,4183.996473279146,174953.55591342598,434133.3524075486
4185,4184.996473277985,174952.55642748624,434133.32034738734
4186,4185.99647328019,174951.55694154277,434133.2882872373
4187,4186.996473282753,174950.5574555993,434133.25622707605
4188,4187.996473281592,174949.55796965957,434133.2241669148
4189,4188.99647327635,174948.55848372355,434133.19210676476
4190,4189.9964732826365,174947.55899777636,434133.16004660353
4191,4190.996473277872,174946.55951184034,434133.1279864386
4192,4191.996473279956,174945.56002589688,434133.09592629224
4193,4192.996473278915,174944.56053995714,434133.0638661273
4194,4193.996473281478,174943.56105401367,434133.03180596605
4195,4194.996473279959,174942.56156807393,434132.999745816
4196,4195.996473282522,174941.56208213046,434132.96768565476
4197,4196.996473274034,174940.56259619817,434132.9356254898
4198,4197.996473276118,174939.5631102547,434132.90356534347
4199,4198.9964732788,174938.56362431124,434132.8715051785
4200,4199.99647327764,174937.5641383715,434132.8394450173
4201,4200.996473279844,174936.56465242803,434132.8073848672
4202,4201.996473282407,174935.56516648456,434132.775324706
4203,4202.996473281247,174934.56568054482,434132.74326454476
4204,4203.9964732760045,174933.5661946088,434132.7112043947
4205,4204.996473282291,174932.56670866162,434132.67914423347
4206,4205.996473277526,174931.5672227256,434132.6470840685
4207,4206.996473279731,174930.56773678213,434132.61502391845
4208,4207.99647327857,174929.5682508424,434132.5829637572
4209,4208.996473281133,174928.56876489893,434132.550903596
4210,4209.996473279614,174927.56927895918,434132.5188434459
4211,4210.996473282177,174926.56979301572,434132.4867832847
4212,4211.996473277412,174925.5703070797,434132.45472311974
4213,4212.9964732757735,174924.57082113996,434132.4226629734
4214,4213.996473278456,174923.5713351965,434132.39060280845
4215,4214.996473277295,174922.57184925675,434132.3585426472
4216,4215.9964732795,174921.5723633133,434132.32648249716
4217,4216.996473282063,174920.57287736982,434132.2944223359
4218,4217.996473280902,174919.57339143008,434132.2623621747
4219,4218.99647327566,174918.57390549406,434132.23030202463
4220,4219.996473282065,174917.57441954687,434132.1982418597
4221,4220.996473277181,174916.57493361086,434132.16618169844
4222,4221.996473279386,174915.5754476674,434132.1341215484
4223,4222.9964732782255,174914.57596172765,434132.10206138715
4224,4223.996473280788,174913.57647578418,434132.0700012259
4225,4224.99647327927,174912.57698984444,434132.03794107586
4226,4225.996473281833,174911.57750390097,434132.0058809146
4227,4226.996473277068,174910.57801796496,434131.97382074967
4228,4227.996473275429,174909.57853202522,434131.94176060334
4229,4228.996473278111,174908.57904608175,434131.9097004384
4230,4229.996473280674,174907.57956013829,434131.87764027715
4231,4230.996473279155,174906.58007419854,434131.8455801271
4232,4231.996473281718,174905.58058825508,434131.81351996586
4233,4232.996473280677,174904.58110231534,434131.7814598009
4234,4233.996473282761,174903.58161637187,434131.74939965457
4235,4234.996473274273,174902.58213043958,434131.7173394896
4236,4235.996473276836,174901.5826444961,434131.6852793284
4237,4236.99647327904,174900.58315855265,434131.6532191783
4238,4237.99647327788,174899.5836726129,434131.6211590171
4239,4238.996473280443,174898.58418666944,434131.58909885585
4240,4239.9964732826475,174897.58470072597,434131.5570387058
4241,4240.996473281487,174896.58521478623,434131.52497854456
4242,4241.996473276722,174895.58572885022,434131.4929183796
4243,4242.99647328265,174894.58624290302,434131.46085822955
4244,4243.996473277766,174893.586756967,434131.4287980683
4245,4244.996473280329,174892.58727102354,434131.3967379071
4246,4245.99647327881,174891.5877850838,434131.364677757
4247,4246.996473281373,174890.58829914033,434131.3326175958
4248,4247.996473280332,174889.5888132006,434131.30055743083
4249,4248.996473282416,174888.58932725713,434131.2684972845
4250,4249.996473277652,174887.5898413211,434131.23643711954
4251,4250.996473276491,174886.59035538137,434131.2043769583
4252,4251.996473278696,174885.5908694379,434131.17231680825
4253,4252.996473277535,174884.59138349816,434131.140256647
4254,4253.996473280217,174883.5918975547,434131.10819648206
4255,4254.996473282302,174882.59241161123,434131.07613633573
4256,4255.9964732812605,174881.5929256715,434131.0440761708
4257,4256.996473275899,174880.59343973547,434131.01201602444
4258,4257.996473282305,174879.59395378828,434130.9799558595
4259,4258.996473277421,174878.59446785226,434130.94789569825
4260,4259.996286934609,174877.59474475682,434130.93443904445
4261,4260.996286932312,174876.59476635233,434130.9410106465
4262,4261.996286930112,174875.59478794783,434130.9475822635
4263,4262.996286935362,174874.5948095359,434130.9541538805
4264,4263.996286933162,174873.5948311314,434130.96072549745
4265,4264.996286927237,174872.59485273063,434130.96729711443
4266,4265.996286936114,174871.59487431496,434130.9738687165
4267,4266.996286930189,174870.5948959142,434130.9804403335
4268,4267.9962869354395,174869.59491750225,434130.98701195046
4269,4268.996286933239,174868.59493909776,434130.99358356744
4270,4269.996286930942,174867.59496069327,434131.0001551695
4271,4270.9962869361925,174866.59498228133,434131.0067267865
4272,4271.996286933992,174865.59500387684,434131.0132984035
4273,4272.996286931792,174864.59502547234,434131.01987002045
4274,4273.996286936945,174863.5950470604,434131.0264416225
4275,4274.996286934745,174862.5950686559,434131.0330132395
4276,4275.9962869325445,174861.59509025142,434131.0395848565
4277,4276.99628693032,174860.59511184692,434131.04615646973
4278,4277.996286935497,174859.59513343498,434131.05272807553
4279,4278.996286933297,174858.5951550305,434131.0592996925
4280,4279.996286931072,174857.595176626,434131.06587130576
4281,4280.996286936323,174856.59519821405,434131.07244292274
4282,4281.99628693405,174855.59521980956,434131.07901452854
4283,4282.996286931825,174854.59524140507,434131.0855861418
4284,4283.996286937076,174853.59526299313,434131.0921577588
4285,4284.996286934803,174852.59528458863,434131.0987293646
4286,4285.996286928853,174851.59530618787,434131.1053009778
4287,4286.996286934103,174850.59532777593,434131.1118725948
4288,4287.996286931903,174849.59534937143,434131.1184442118
4289,4288.996286937056,174848.5953709595,434131.12501581386
4290,4289.996286934856,174847.595392555,434131.13158743083
4291,4290.9962869326555,174846.5954141505,434131.1381590478
4292,4291.996286930455,174845.595435746,434131.1447306648
4293,4292.996286935608,174844.59545733407,434131.15130226687
4294,4293.996286933408,174843.59547892958,434131.15787388384
4295,4294.996286931208,174842.5955005251,434131.1644455008
4296,4295.996286936458,174841.59552211314,434131.1710171178
4297,4296.996286934161,174840.59554370865,434131.1775887199
4298,4297.996286931961,174839.59556530416,434131.18416033685
4299,4298.996286937211,174838.59558689222,434131.19073195383
4300,4299.996286935011,174837.59560848773,434131.1973035708
4301,4300.996286932714,174836.59563008323,434131.2038751729
4302,4301.996286930514,174835.59565167874,434131.21044678986
4303,4302.996286935764,174834.5956732668,434131.21701840684
4304,4303.996286933564,174833.5956948623,434131.2235900238
4305,4304.996286927541,174832.59571646154,434131.2301616259
4306,4305.996286936517,174831.59573804587,434131.23673324287
4307,4306.996286930592,174830.5957596451,434131.24330485985
4308,4307.996286935842,174829.59578123316,434131.2498764768
4309,4308.996286933642,174828.59580282867,434131.2564480938
4310,4309.996286931345,174827.59582442418,434131.2630196959
4311,4310.996286936595,174826.59584601223,434131.26959131286
4312,4311.996286934395,174825.59586760774,434131.27616292983
4313,4312.996286932195,174824.59588920325,434131.2827345468
4314,4313.996286929898,174823.59591079876,434131.2893061489
4315,4314.996286935148,174822.59593238682,434131.29587776586
4316,4315.996286932948,174821.59595398232,434131.30244938284
4317,4316.996286930724,174820.59597557783,434131.3090209961
4318,4317.996286935901,174819.5959971659,434131.3155926019
4319,4318.9962869337005,174818.5960187614,434131.3221642189
4320,4319.996286931476,174817.5960403569,434131.3287358321
4321,4320.996286936726,174816.59606194496,434131.3353074491
4322,4321.996286934454,174815.59608354047,434131.3418790549
4323,4322.996286932229,174814.59610513598,434131.34845066816
4324,4323.996286930029,174813.59612673149,434131.35502228513
4325,4324.996286935206,174812.59614831954,434131.36159389094
4326,4325.99628692928,174811.59616991878,434131.3681655079
4327,4326.996286934506,174810.59619150683,434131.37473712116
4328,4327.996286932306,174809.59621310234,434131.38130873814
4329,4328.996286930033,174808.59623469785,434131.38788034394
4330,4329.996286935259,174807.5962562859,434131.3944519572
4331,4330.996286933059,174806.5962778814,434131.4010235742
4332,4331.996286930859,174805.59629947692,434131.40759519115
4333,4332.9962869360115,174804.59632106498,434131.4141667932
4334,4333.9962869338115,174803.5963426605,434131.4207384102
4335,4334.996286931611,174802.596364256,434131.4273100272
4336,4335.996286936862,174801.59638584405,434131.43388164416
4337,4336.9962869345645,174800.59640743956,434131.44045324624
4338,4337.9962869323645,174799.59642903507,434131.4470248632
4339,4338.996286930164,174798.59645063058,434131.4535964802
4340,4339.996286935415,174797.59647221863,434131.46016809717
4341,4340.9962869331175,174796.59649381414,434131.46673969924
4342,4341.996286930917,174795.59651540965,434131.4733113162
4343,4342.996286936168,174794.5965369977,434131.4798829332
4344,4343.996286933968,174793.5965585932,434131.4864545502
4345,4344.9962869316705,174792.59658018872,434131.49302615225
4346,4345.996286936921,174791.59660177678,434131.49959776923
4347,4346.996286930996,174790.596623376,434131.5061693862
4348,4347.996286936246,174789.59664496407,434131.5127410032
4349,4348.996286934046,174788.59666655958,434131.51931262016
4350,4349.996286931749,174787.59668815508,434131.52588422224
4351,4350.996286936999,174786.59670974314,434131.5324558392
4352,4351.996286934799,174785.59673133865,434131.5390274562
4353,4352.996286932599,174784.59675293416,434131.5455990732
4354,4353.996286930302,174783.59677452967,434131.55217067525
4355,4354.996286935552,174782.59679611772,434131.5587422922
4356,4355.996286933352,174781.59681771323,434131.5653139092
4357,4356.996286931152,174780.59683930874,434131.5718855262
4358,4357.996286936304,174779.5968608968,434131.57845712826
4359,4358.996286934104,174778.5968824923,434131.58502874523
4360,4359.996286931904,174777.5969040878,434131.5916003622
4361,4360.99628693713,174776.59692567587,434131.59817197546
4362,4361.996286934857,174775.59694727138,434131.60474358127
4363,4362.996286932657,174774.59696886688,434131.61131519824
4364,4363.996286930433,174773.5969904624,434131.6178868115
4365,4364.9962869356095,174772.59701205045,434131.6244584173
4366,4365.9962869334095,174771.59703364596,434131.6310300343
4367,4366.99628693491,174770.59705523774,434131.6376016475
4368,4367.99628693271,174769.59707683325,434131.6441732645
4369,4368.996286930437,174768.59709842876,434131.6507448703
4370,4369.996286935663,174767.5971200168,434131.65731648356
4371,4370.996286933463,174766.59714161232,434131.66388810053
4372,4371.996286931263,174765.59716320783,434131.6704597175
4373,4372.996286936415,174764.5971847959,434131.6770313196
4374,4373.996286934215,174763.5972063914,434131.68360293657
4375,4374.996286932015,174762.5972279869,434131.69017455354
4376,4375.996286937266,174761.59724957496,434131.6967461705
4377,4376.996286934968,174760.59727117047,434131.7033177726
4378,4377.996286932768,174759.59729276597,434131.7098893896
4379,4378.996286930568,174758.59731436148,434131.71646100655
4380,4379.996286935819,174757.59733594954,434131.72303262353
4381,4380.996286933521,174756.59735754505,434131.7296042256
4382,4381.996286931321,174755.59737914056,434131.7361758426
4383,4382.996286936572,174754.5974007286,434131.74274745956
4384,4383.996286934372,174753.59742232412,434131.74931907654
4385,4384.996286932074,174752.59744391963,434131.7558906786
4386,4385.9962869336,174751.5974655114,434131.7624622956
4387,4386.996286935125,174750.5974871032,434131.76903391257
4388,4387.99628693665,174749.59750869498,434131.77560552955
4389,4388.99628693445,174748.59753029048,434131.7821771465
4390,4389.9962869321525,174747.597551886,434131.7887487486
4391,4390.9962869299525,174746.5975734815,434131.7953203656
4392,4391.996286935203,174745.59759506956,434131.80189198256
4393,4392.996286933003,174744.59761666507,434131.80846359953
4394,4393.9962869307055,174743.59763826057,434131.8150352016
4395,4394.996286935956,174742.59765984863,434131.8216068186
4396,4395.996286933756,174741.59768144414,434131.82817843556
4397,4396.996286931556,174740.59770303965,434131.83475005254
4398,4397.996286936708,174739.5977246277,434131.8413216546
4399,4398.996286934508,174738.5977462232,434131.8478932716
4400,4399.996286932308,174737.59776781872,434131.8544648886
4401,4400.996286930083,174736.59778941423,434131.8610365018
4402,4401.99628693526,174735.59781100228,434131.8676081076
4403,4402.99628693306,174734.5978325978,434131.8741797246
4404,4403.996286930836,174733.5978541933,434131.88075133786
4405,4404.996286936012,174732.59787578136,434131.88732294366
4406,4405.996286933812,174731.59789737687,434131.89389456064
4407,4406.996286935313,174730.59791896865,434131.9004661739
4408,4407.996286936838,174729.59794056043,434131.90703779086
4409,4408.99628693084,174728.59796215966,434131.91360939667
4410,4409.996286936066,174727.59798374772,434131.9201810099
4411,4410.996286933866,174726.59800534323,434131.9267526269
4412,4411.996286931666,174725.59802693874,434131.9333242439
4413,4412.996286936818,174724.5980485268,434131.93989584595
4414,4413.996286934618,174723.5980701223,434131.9464674629
4415,4414.996286932418,174722.5980917178,434131.9530390799
4416,4415.996286930218,174721.59811331332,434131.9596106969
4417,4416.99628693537,174720.59813490137,434131.96618229896
4418,4417.99628693317,174719.59815649688,434131.97275391594
4419,4418.99628693097,174718.5981780924,434131.9793255329
4420,4419.996286936221,174717.59819968045,434131.9858971499
4421,4420.996286933923,174716.59822127596,434131.99246875197
4422,4421.996286931723,174715.59824287146,434131.99904036894
